sku,salesdate,price,unitsordered,sales,cogs,fba,reffee,adspend,profit,comp_1_price,comp_2_price,comp_data_min_price,comp_data_max_price,managed_fba_stock_level,min_price,max_price,avg_price_per_unit
Binder Dividers SKU 6,2023-06-13,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,22.0,10.99,15.99,25.666666666666668
Binder Dividers SKU 6,2023-06-14,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,20.0,10.99,15.99,25.666666666666668
Binder Dividers SKU 6,2023-06-17,0.0,0,0.0,0.0,0.0,0.0,3.0,-3.0,26.28,25.92,24.75,29.15,17.0,10.99,15.99,25.666666666666668
Binder Dividers SKU 6,2023-06-22,0.0,0,0.0,0.0,0.0,0.0,6.0,-6.0,26.28,25.92,24.75,29.15,99.0,10.99,15.99,25.666666666666668
Binder Dividers SKU 6,2023-06-24,0.0,0,0.0,0.0,0.0,0.0,2.0,-2.0,26.28,25.92,24.75,29.15,92.0,10.99,15.99,25.666666666666668
Binder Dividers SKU 6,2023-07-05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,32.0,10.99,15.99,25.666666666666668
Binder Dividers SKU 6,2023-07-06,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,32.0,10.99,15.99,25.666666666666668
Binder Dividers SKU 6,2023-07-07,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,32.0,10.99,15.99,25.666666666666668
Binder Dividers SKU 6,2023-07-08,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,60.0,10.99,15.99,25.666666666666668
Binder Dividers SKU 7,2022-03-12,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,674.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-03-13,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,674.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-03-15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-03-17,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-03-18,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-03-19,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-03-20,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-03-26,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-03-27,0.0,0,0.0,0.0,0.0,0.0,3.0,-3.0,26.28,25.92,24.75,29.15,674.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-03-28,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,674.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-03-31,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,674.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-04-02,0.0,0,0.0,0.0,0.0,0.0,6.0,-6.0,26.28,25.92,24.75,29.15,674.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-04-04,0.0,0,0.0,0.0,0.0,0.0,2.0,-2.0,26.28,25.92,24.75,29.15,674.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-04-06,0.0,0,0.0,0.0,0.0,0.0,3.0,-3.0,26.28,25.92,24.75,29.15,674.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-04-07,0.0,0,0.0,0.0,0.0,0.0,3.0,-3.0,26.28,25.92,24.75,29.15,674.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-04-08,0.0,0,0.0,0.0,0.0,0.0,2.0,-2.0,26.28,25.92,24.75,29.15,674.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-04-09,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-04-10,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-04-11,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-04-13,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,674.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-04-14,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-04-15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-04-16,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-04-18,0.0,0,0.0,0.0,0.0,0.0,5.0,-5.0,26.28,25.92,24.75,29.15,162.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-04-24,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,159.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-04-26,0.0,0,0.0,0.0,0.0,0.0,2.0,-2.0,26.28,25.92,24.75,29.15,158.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-04-29,0.0,0,0.0,0.0,0.0,0.0,4.0,-4.0,26.28,25.92,24.75,29.15,155.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-04-30,0.0,0,0.0,0.0,0.0,0.0,2.0,-2.0,26.28,25.92,24.75,29.15,155.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-05-01,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,152.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-05-04,0.0,0,0.0,0.0,0.0,0.0,3.0,-3.0,26.28,25.92,24.75,29.15,347.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-05-06,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,344.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-05-07,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,344.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-05-08,0.0,0,0.0,0.0,0.0,0.0,2.0,-2.0,26.28,25.92,24.75,29.15,344.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-05-11,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,347.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-05-12,0.0,0,0.0,0.0,0.0,0.0,3.0,-3.0,26.28,25.92,24.75,29.15,342.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-05-13,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,342.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-05-14,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,340.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-05-17,0.0,0,0.0,0.0,0.0,0.0,2.0,-2.0,26.28,25.92,24.75,29.15,338.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-05-22,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,333.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-05-23,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,333.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-05-24,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,333.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-05-27,0.0,0,0.0,0.0,0.0,0.0,2.0,-2.0,26.28,25.92,24.75,29.15,322.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-05-28,0.0,0,0.0,0.0,0.0,0.0,3.0,-3.0,26.28,25.92,24.75,29.15,320.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-05-30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,317.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-06-02,0.0,0,0.0,0.0,0.0,0.0,2.0,-2.0,26.28,25.92,24.75,29.15,314.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-06-04,0.0,0,0.0,0.0,0.0,0.0,3.0,-3.0,26.28,25.92,24.75,29.15,313.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-06-05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,313.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-06-06,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,313.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-06-10,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,310.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-06-11,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,310.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-06-12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,310.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-06-13,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,310.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-06-18,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,305.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-06-19,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,301.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-06-21,0.0,0,0.0,0.0,0.0,0.0,3.0,-3.0,26.28,25.92,24.75,29.15,299.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-06-22,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,295.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-06-25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,282.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-06-26,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,282.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-06-27,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,282.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-07-01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,277.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-07-02,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,275.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-07-03,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,274.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-07-04,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,273.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-07-08,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,266.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-07-10,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,261.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-07-11,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,261.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-07-15,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,243.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-07-20,0.0,0,0.0,0.0,0.0,0.0,4.0,-4.0,26.28,25.92,24.75,29.15,222.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-07-23,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,215.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-07-27,0.0,0,0.0,0.0,0.0,0.0,3.0,-3.0,26.28,25.92,24.75,29.15,180.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-07-29,0.0,0,0.0,0.0,0.0,0.0,3.0,-3.0,26.28,25.92,24.75,29.15,166.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-07-30,0.0,0,0.0,0.0,0.0,0.0,2.0,-2.0,26.28,25.92,24.75,29.15,163.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-07-31,0.0,0,0.0,0.0,0.0,0.0,2.0,-2.0,26.28,25.92,24.75,29.15,161.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-08-03,0.0,0,0.0,0.0,0.0,0.0,11.0,-11.0,26.28,25.92,24.75,29.15,161.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-08-06,0.0,0,0.0,0.0,0.0,0.0,2.0,-2.0,26.28,25.92,24.75,29.15,150.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-08-08,0.0,0,0.0,0.0,0.0,0.0,3.0,-3.0,26.28,25.92,24.75,29.15,276.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-08-09,0.0,0,0.0,0.0,0.0,0.0,3.0,-3.0,26.28,25.92,24.75,29.15,273.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-08-10,0.0,0,0.0,0.0,0.0,0.0,4.0,-4.0,26.28,25.92,24.75,29.15,268.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-08-13,0.0,0,0.0,0.0,0.0,0.0,2.0,-2.0,26.28,25.92,24.75,29.15,260.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-08-20,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,232.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-08-21,0.0,0,0.0,0.0,0.0,0.0,8.0,-8.0,26.28,25.92,24.75,29.15,228.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-08-27,0.0,0,0.0,0.0,0.0,0.0,2.0,-2.0,26.28,25.92,24.75,29.15,207.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-08-28,0.0,0,0.0,0.0,0.0,0.0,6.0,-6.0,26.28,25.92,24.75,29.15,207.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-09-03,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,196.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-09-04,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,192.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-09-05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,190.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-09-09,0.0,0,0.0,0.0,0.0,0.0,2.0,-2.0,26.28,25.92,24.75,29.15,184.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-09-10,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,674.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-09-13,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-09-14,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-09-15,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,674.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-09-16,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-09-17,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-09-19,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-09-24,0.0,0,0.0,0.0,0.0,0.0,2.0,-2.0,26.28,25.92,24.75,29.15,177.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-09-25,0.0,0,0.0,0.0,0.0,0.0,2.0,-2.0,26.28,25.92,24.75,29.15,171.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-09-26,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,171.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-09-29,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,171.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-09-30,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,160.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-10-01,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,156.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-10-02,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,154.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-10-06,0.0,0,0.0,0.0,0.0,0.0,2.0,-2.0,26.28,25.92,24.75,29.15,154.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-10-07,0.0,0,0.0,0.0,0.0,0.0,3.0,-3.0,26.28,25.92,24.75,29.15,153.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-10-09,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,151.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-10-10,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,150.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-10-14,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,149.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-10-15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,149.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-10-16,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,149.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-10-21,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,144.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-10-22,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,144.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-10-23,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,136.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-10-24,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,136.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-10-28,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,134.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-10-29,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,131.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-10-30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,128.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-10-31,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,125.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-11-02,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,125.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-11-03,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,125.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-11-04,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-11-05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,125.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-11-06,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,125.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-11-08,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,125.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-11-09,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,124.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-11-10,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,122.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-11-12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,123.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-11-13,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,116.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-11-16,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,112.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-11-18,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,109.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-11-19,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,109.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-11-20,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,107.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-11-21,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,107.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-11-22,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,107.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-11-23,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,107.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-11-24,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,106.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-11-25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,106.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-11-26,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,106.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-11-27,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,106.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-11-28,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,106.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-11-29,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,106.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-12-01,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,106.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-12-03,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,106.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-12-04,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,106.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-12-05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,106.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-12-06,0.0,0,0.0,0.0,0.0,0.0,2.0,-2.0,26.28,25.92,24.75,29.15,106.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-12-10,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,105.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-12-11,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,105.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-12-13,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,105.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-12-15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,99.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-12-16,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,98.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-12-17,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,98.0,39.99,57.99,25.666666666666668
Binder Dividers SKU 7,2022-12-18,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,98.0,39.99,57.99,25.666666666666668
